ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Restaurant_name_length
357357,Wilson Garden,Bangalore,Garden City Hotel,250.0,2.9,80,"North Indian,Chinese,Tandoor,Biryani",Koramangala,17
357470,Rohini,Delhi,Hyderabadi Dum Biryani,250.0,3.4,50,"Biryani,North Indian",Rohini,22
357471,Rohini,Delhi,Purani Dilli Biryani,250.0,2.9,80,"Indian,Chinese,Continental",Rohini,20
357476,Rohini,Delhi,Dilli 6 Biryani,250.0,2.9,80,"Indian,Biryani,Chinese,Combo",Rohini,15
357483,Santacruz East,Mumbai,Urban Biryani,400.0,3.8,20,Indian,Scruz Bandra East,13
357552,Viman Nagar,Pune,Griddle By Sos,250.0,2.9,80,"American,Fast Food",Viman Nagar,14
357553,Bandra East,Mumbai,Diamond Market Pizza Jp,600.0,5.0,20,Italian,Scruz Bandra East,23
357647,Bkc,Mumbai,New Yorker,900.0,4.8,20,"Italian,American",Scruz Bandra East,10
357666,Chembur,Mumbai,Khushi Food Center,200.0,2.9,80,Chinese,Chembur,18
357681,Annanagar East,Chennai,The Void,1000.0,4.3,20,"South Indian,North Indian,Chinese,Continental,Tandoor",Annanagar East Brindavan Colony,8
357685,Shivaji Nagar,Hyderabad,Metro Cafe,200.0,3.7,20,Indian  Fast Food  Bakery,Begumpet,10
357720,Maninagar,Ahmedabad,Keshvis Authentic South Indian,300.0,4.1,20,South Indian,Isanpur,30
357721,Bkc,Mumbai,Diablo Pizza,600.0,4.9,20,"Italian,Fast Food,Beverages",Scruz Bandra East,12
357811,Brindavan Colony,Hyderabad,Leos Kitchen,350.0,2.9,80,"South Indian,North Indian",Santoshnagar & Saidabad,12
357860,Karve Nagar,Pune,Breatato . Co,200.0,4.0,100,"Snacks,Combo",Kothrud,13
357912,Old Washermanpet,Chennai,Kfc,400.0,4.1,1000,"American,Snacks",Royapuram Kalmandapam,3
357947,Shyam Bazar,Kolkata,The Junkyard,300.0,4.8,20,"Chinese,Indian,Fast Food",Burrabazar,12
358102,Anna Nagar,Chennai,Pg Junk Spot,300.0,2.9,80,"Fast Food,Continental,Snacks,Beverages",Annanagar,12
358114,Ramnas Pura,Hyderabad,Pizza Stories,350.0,2.9,80,Pizzas,Charminar,13
358139,Pitam Pura,Delhi,Kuremal Mahavir Prasad Kulfi Wale - Kuremal Kulfi,200.0,3.9,20,Ice Cream,Nsp,49
358147,Santacruz East,Mumbai,Meraki,500.0,4.1,1000,"Chinese,Burmese,Thai,Beverages,Thalis",Scruz Bandra East,6
358190,Saki Naka   Andheri East,Mumbai,Kakori House,400.0,2.9,80,Indian,Kurla,12
358339,Kondhwa,Pune,Biryanibad,500.0,2.9,80,"North Indian,Indian,Biryani",Kondhwa,10
358436,Dum Dum,Kolkata,Cloud Culture,300.0,4.4,50,"Chinese,Continental,Desserts",Chinar Park,13
358613,Indiranagar,Bangalore,Dr.Gelato,300.0,4.5,50,Desserts,Indiranagar,9
358620,Shivajinagar,Pune,Cakezone,200.0,4.4,100,"Desserts,Bakery,Sweets,Ice Cream,Beverages,Juices,Bengali",Shivaji Nagar,8
358622,Ashok Nagar,Bangalore,Rcb Bar & Cafe,750.0,4.3,50,"Indian,Asian,Continental",Central Bangalore,14
358634,Vastrapur,Ahmedabad,Meal Factory,300.0,4.4,20,Indian,Vastrapur,12
358727,Rohini,Delhi,Chhaunk,150.0,4.3,100,"North Indian,Desserts",Rohini,7
358797,Kothrud,Pune,Lucknow Spice,300.0,3.4,50,North Indian,Kothrud,13
358874,Huda Colony,Hyderabad,Annapurna Mess,200.0,3.7,100,"Indian,Biryani,Chinese",Kothapet & Dilsukhnagar,14
358883,Dum Dum,Kolkata,New Haji Kolkata Biryani House,100.0,3.7,50,"Biryani,Indian",Dumdum,30
358899,Bidhannagar,Kolkata,Kurseong Korner,600.0,4.1,100,Chinese,Salt Lake,15
359061,Santacruz East,Mumbai,Hotel Mahesh Fine Dine,400.0,4.5,50,Indian,Scruz Bandra East,22
359119,Peerzadiguda,Hyderabad,Biryani Blend Family Restaurant,300.0,2.9,80,"Biryani,Chinese,North Indian",Uppal,31
359220,Sector 10 Rohini,Delhi,Pind De Chur Chur Naan By Pind Balluchi,600.0,3.4,20,North Indian,Rohini,39
359443,Kalyani Nagar,Pune,Ruhe Organic Cafe,500.0,2.9,80,"Continental,Indian,Italian,Mexican,Asian",Kalyani Nagar,17
359468,Gariahat,Kolkata,Ganguram & Sons,200.0,4.5,500,Sweets,South Kolkata,15
359510,Sector 10 Rohini,Delhi,The Bowl Club By Pind Balluchi,600.0,3.9,20,North Indian,Rohini,30
359545,Andheri East,Mumbai,Pizza Mania,500.0,3.2,50,Pizzas,Marol Sakinaka,11
359557,Rt Nagar,Bangalore,Armani Kitchen,300.0,3.9,100,"Chinese,Indian,Tandoor",Basaveshwaranagar,14
359625,Powai,Mumbai,Rollicious,250.0,2.9,80,Fast Food,Powai,10
359630,Varachha,Surat,Bs Dhosa,300.0,3.5,20,South Indian,Adajan,8
359718,Navrangpura,Ahmedabad,Super Dawat Tawa Fry Centre,300.0,3.8,100,"North Indian,Indian,Biryani,Seafood,Tandoor,Barbecue",Naranpura,27
359770,Golpark,Kolkata,Zold Cafe And Kitchen,600.0,2.9,80,"Pizzas,Fast Food,Snacks,Pastas,Beverages",South Kolkata,21
359779,Bidhannagar,Kolkata,Plateonic,500.0,4.4,100,"Chinese,Thai",Salt Lake,9
359822,Isanpur,Ahmedabad,Apunka Addaa,250.0,2.9,80,Snacks,Isanpur,12
359868,Powai,Mumbai,Oriental Dream- The Asian Cuisine,200.0,2.9,80,"Chinese,Pan-Asian,Fast Food,Beverages",Powai,33
359871,Lal Darwaja,Ahmedabad,Al-Baik Fast Food,400.0,4.3,100,"Arabian,Grill,Pizzas,Seafood,Fast Food,Tandoor",Laldarwaja,17
359938,Rohini,Delhi,Kahi Se Bhi,300.0,2.9,80,"Biryani,Mughlai,Tandoor,North Indian",Rohini,11
359969,Lake Gardens,Kolkata,Chinese Food Corner,200.0,3.7,20,"Chinese,Tandoor",Jadavpur,19
360001,Antop Hill,Mumbai,Street 528,200.0,2.9,80,Snacks,Matunga Wadala,10
360121,Anand Nagar,Pune,Lazzetti,250.0,3.8,50,"Arabian,Tandoor,Chinese,American",Sinhgad Road,8
360152,Kurla West,Mumbai,Day To Day Snacks Corner,200.0,2.9,80,"Chinese,South Indian,Pizzas,Beverages,Ice Cream,Combo",Kurla,24
360162,Jogupalya,Bangalore,Rolling Dough Cafe,700.0,4.1,100,"Italian,Seafood,Desserts,Continental,Salads,Pizzas,Pastas,Beverages",Indiranagar,18
360514,Vadgaon Budruk,Pune,Dawat Family Restaurant,200.0,2.9,80,"Chinese,Biryani,Desserts",Narhe,23
360739,Koregaon Park,Pune,Kareem'S,300.0,4.1,100,"North Indian,Mughlai,Maharashtrian,Biryani,Kebabs,Tandoor,Beverages",Kalyani Nagar,8
360757,Mylapore,Chennai,Bowld,300.0,4.3,100,South Indian,Mylapore,5
360814,Naranpura,Ahmedabad,Md The Snacks Club,300.0,2.9,80,"Fast Food,Beverages,Pizzas",Naranpura,18
360845,North Dumdum,Kolkata,My Food Story,300.0,3.9,20,"Chinese,Combo,Indian,Beverages",North Dumdum,13
360982,Ganganagar,Bangalore,New Kadai Restaurant,400.0,4.1,100,"Tandoor,Chinese,Juices,Ice Cream",Rahamanth Nagar,20
361065,Beleghata,Kolkata,Dessert Club,300.0,3.9,20,"Bakery,Desserts,Snacks",Burrabazar,12
361068,Kondhwa,Pune,Deccan Darbar,400.0,2.9,80,Indian,Kondhwa,13
361070,Park Street Area,Kolkata,Southern Grit,300.0,2.9,80,South Indian,Central Kolkata,13
361273,Saki Naka,Mumbai,Wendy'S,400.0,4.2,500,American,Andheri Kurka Road,7
361308,Athwa,Surat,Zest House,300.0,2.9,80,"North Indian,Fast Food,Punjabi,Chinese",Piplod,10
361360,Bidhannagar,Kolkata,The Samosa Lab,200.0,4.5,100,Snacks  Beverages,Salt Lake,14
361367,Tangra,Kolkata,Da Delicious China,200.0,2.9,80,"Chinese,Indian",Tangra,18
361397,Sanjeeva Reddy Nagar,Hyderabad,Wowffles,400.0,3.7,50,Desserts  Bakery,Sr Nagar,8
361398,Jodhpur Tekra,Ahmedabad,Shakesee,200.0,4.1,50,"Beverages,Snacks,Fast Food,Desserts",Prahlad Nagar,8
361497,Vishrantwadi,Pune,Chinese Culture,300.0,3.8,100,"Chinese,Fast Food,Malaysian,Asian,Indian,Beverages,Snacks,Desserts,Combo",Vishrantwadi,15
361498,Topsia,Kolkata,Chinese Panda,400.0,3.7,100,"Chinese,Asian,Combo,Tibetan,Oriental,Thai,Pan-Asian",Central Kolkata,13
361532,Sector 29,Delhi,Dana Paani,300.0,2.9,80,"Biryani,North Indian",Rohini,10
361536,Santacruz East,Mumbai,Tuki,600.0,4.3,50,Chinese  Asian,Scruz Bandra East,4
361537,Sector 8,Delhi,Raja Bhoj & Co.,300.0,2.9,80,"Tandoor,Indian",Rohini,15
361543,Sector 29,Delhi,Rozi Roti,300.0,2.9,80,"Biryani,Mughlai,North Indian,Tandoor",Rohini,9
361549,Anna Nagar West Extension,Chennai,Kobe Sizzlers,500.0,4.5,20,"Chinese,Continental,Fast Food",Annanagar,13
361556,Bidhannagar,Kolkata,Safe House,200.0,3.4,20,"Continental,Pizzas,Chinese",Salt Lake,10
361558,Narayanguda,Hyderabad,Ks Bakers,250.0,3.9,100,Bakery,Himayath Nagar,9
361592,Vastrapur,Ahmedabad,Hl Frankie,150.0,4.0,500,"Fast Food,Italian,Chinese,Snacks",Vastrapur,10
361647,Manicktala,Kolkata,Swad Restaurant,200.0,4.4,100,"Indian,Chinese,Tandoor,Fast Food,Biryani",Burrabazar,15
361653,Rohini,Delhi,Bhukha Sher,300.0,2.9,80,"North Indian,Tandoor,Biryani,Mughlai",Rohini,11
361654,Rohini,Delhi,Shanghai Chillie'S,300.0,2.9,80,"Chinese,Fast Food,Thai",Rohini,18
361692,T. Nagar,Chennai,Pulusu T Nagar,500.0,3.9,100,"Andhra,Indian,Tandoor,Beverages,Chinese,Biryani,Hyderabadi",T Nagar,14
361700,Old Sangvi,Pune,Tgc: The Gargis Cafe,300.0,2.9,80,"Fast Food,Mexican,Beverages,Desserts",Sangvi,20
361775,Sri Sai Tarun Enclave,Hyderabad,Bowls Kitchen,200.0,3.7,100,"North Indian,South Indian",Kothapet & Dilsukhnagar,13
361862,Powai Area,Mumbai,Papacream,350.0,4.7,20,Ice Cream  Desserts,Marol Sakinaka,9
361866,Domlur,Bangalore,Peetuk,500.0,4.0,1000,"Bengali,Chinese",Indiranagar,6
361951,Ruby Area,Kolkata,The Ride Cafe,400.0,2.9,80,"Chinese,Continental",Ruby Area,13
361972,Rajarhat,Kolkata,Sagar Restaurant,300.0,3.8,20,"Indian,Chinese",Lake Town,16
362050,Kodambakkam,Chennai,Komala`S Kitchen,500.0,2.9,80,South Indian,Kodambakkam,16
362068,Vishnu Garden,Delhi,Budget Bytes,150.0,3.9,20,"Chinese,Arabian,Fast Food",Janakpuri,12
362274,Rohini,Delhi,Fat Chinese Chef,300.0,2.9,80,"Chinese,Fast Food",Rohini,16
362276,Rohini,Delhi,Dou Chi,300.0,2.9,80,"Fast Food,Indian,Chinese",Rohini,7
362280,Rohini,Delhi,Roti Aur Boti Xpress,300.0,2.9,80,"Biryani,Mughlai,Tandoor,North Indian,Combo",Rohini,20
362286,Rohini,Delhi,Chopper'S Stop,300.0,2.9,80,"Chinese,Fast Food,Indian",Rohini,14
362287,Rohini,Delhi,Excellent Dumpling House,300.0,2.9,80,"Fast Food,Chinese,Indian",Rohini,24
362300,Rohini,Delhi,Ballu Bawarchi,300.0,2.9,80,"North Indian,Biryani,Mughlai,Tandoor",Rohini,14
362304,Vatva,Ahmedabad,Rinki'S Rasoi,200.0,2.9,80,Indian,Isanpur,13
362307,Kankurgachi,Kolkata,Pure Veg Meals By Lunchbox,200.0,2.9,80,North Indian  Desserts  Biryani,Beliaghata,26
362318,Taltala,Kolkata,Biryani Corner (Shahi Biryani House),200.0,2.9,80,Biryani,Central Kolkata,36
362366,Kilpauk,Chennai,Desii Firangi,280.0,4.1,20,"Chinese,Indian,Italian,Chaat",Kilpauk,13
362543,Sadashiv Peth,Pune,Fish Curry Rice,1000.0,4.5,100,"Maharashtrian,Seafood,Malwani",Swargate,15
362591,Kasba,Kolkata,Hoi-Choi Unlimited,500.0,2.9,80,"Chinese,North Indian,Continental,Salads",Ruby Area,18
362599,Saki Naka,Mumbai,Samosa Singh,100.0,4.1,100,"North Indian,Fast Food,Snacks,Desserts,Beverages,Street Food,Combo",Andheri Kurka Road,12
362612,Dum Dum,Kolkata,Memorious India,400.0,2.9,80,"Indian,Chinese",Dumdum,15
362752,Ejipura,Bangalore,Sugo,300.0,4.0,100,"Italian,Pastas,Pizzas,Desserts",Koramangala,4
362972,New Malakpet,Hyderabad,Sri Balaji Tasty Tiffins And Meals,150.0,2.9,80,South Indian,Kothapet & Dilsukhnagar,34
362976,Karve Nagar,Pune,Kolhapuri Tadka Misal & Snacks Center,100.0,2.9,80,"Snacks,South Indian,Beverages",Kothrud,37
363011,Anna Nagar,Chennai,Habibi,900.0,4.1,20,"Arabian,Barbecue,Afghani,Combo,Greek,Grill",Annanagar,6
363085,Marol,Mumbai,The Chums,200.0,2.9,80,"Fast Food,Chinese,Beverages",Marol,9
363340,Dharavi,Mumbai,Asha'S Kitchen,150.0,2.9,80,"Chinese,South Indian",Matunga Wadala,14
363359,Perambur,Chennai,Ss Muslim Briyani,250.0,3.9,100,"Biryani,Chinese,South Indian",Perambur,17
363380,Ashok Nagar,Bangalore,Neeth Medappa Patisserie,300.0,2.9,80,Desserts,Central Bangalore,24
363604,Lal Darwaja,Ahmedabad,Magic Chicken,600.0,4.4,100,"Continental,Italian",Laldarwaja,13
363639,Annanagar East,Chennai,Classic Rider Cafe,250.0,3.5,20,Indian,Annanagar,18
363690,Navrangpura,Ahmedabad,The Sandwich Box,400.0,2.9,80,"Beverages,Desserts",Navrangpura,16
363697,Khokhra,Ahmedabad,Manna Foods,200.0,2.9,80,"Fast Food,Indian",Maninagar,11
363699,Punjagutta,Hyderabad,Om Sairam Hospitality Services,200.0,4.4,100,Indian  South Indian  Chinese,Begumpet,30
363787,Kurla,Mumbai,Tata Q Quick Kitchen,400.0,4.7,100,"North Indian,Snacks,Pastas,Fast Food",Phoenix Mall,20
363950,Ghatkopar East,Mumbai,Mr Singhs Tandoori Hut By Rpd,350.0,2.9,80,North Indian  Tandoor  Biryani,Vikrantcircleghatkopareast,29
364054,Navrangpura,Ahmedabad,Frankie On Fire,250.0,2.9,80,"Fast Food,Combo",Navrangpura,15
364099,Bandra Area,Mumbai,Sassy Teaspoon,300.0,4.0,20,"Desserts,Bakery",Kolivery Village,14
364144,Rajouri Garden,Delhi, Kishori Lal Paan,100.0,4.4,100,"Paan,Beverages,Desserts",Rajouri Garden,17
364331,Anna Nagar,Chennai,The Living Room,1200.0,4.5,50,"South Indian,North Indian,Tandoor,Mediterranean,Continental,Mongolian",Annanagar,15
364503,Bidhannagar,Kolkata,Harry'S Bistro,200.0,4.3,100,"Indian,Asian,Chinese,Desserts,Beverages,Biryani",Salt Lake,14
364600,Kothapet,Hyderabad,Ae-Spice Villa,380.0,3.0,20,"Indian,Fast Food",Kothapet & Dilsukhnagar,14
364641,Teynampet,Chennai,The Big Eat,400.0,4.2,50,"Continental,Asian,Italian",Alwarpet,11
364658,Banjara Hills,Hyderabad,Chef'S Sandwich,600.0,2.9,80,Fast Food,Banjara Hills,15
364659,Banjara Hills,Hyderabad,Burger Dude'S,600.0,2.9,80,Fast Food,Banjara Hills,13
364660,Banjara Hills,Hyderabad,Pange'S Pizza,600.0,2.9,80,Pizzas,Banjara Hills,13
364709,Warje,Pune,Live Fresh Cakes Desserts & Bakes,800.0,2.9,80,Bakery,Warje,33
364735,Lake Town,Kolkata,The Food Story,250.0,2.9,80,"Snacks,Pastas,Fast Food,Combo",Lake Town,14
364741,Sion,Mumbai,Raju Ki Rasoi,300.0,2.9,80,Indian  Tandoor  Biryani,Matunga Wadala,13
364811,T. Nagar,Chennai,Khalids Biriyani,500.0,4.0,500,Biryani,T Nagar,16
364812,Banjara Hills,Hyderabad,Blenders & Coolers,600.0,2.9,80,"Beverages,Juices",Banjara Hills,18
364813,Banjara Hills,Hyderabad,Best Pasta,600.0,2.9,80,Pastas,Banjara Hills,10
364970,Cit Nagar,Chennai,The Royal Snacks,200.0,2.9,80,Pizzas,T Nagar,16
365132,Kurla,Mumbai,Kwality Walls Frozen Dessert And Ice Cream Shop,300.0,4.7,100,Ice Cream,Kurla,47
365155,Kurla,Mumbai,Shree Durga Hotel,400.0,2.9,80,"Chinese,Indian",Kurla,17
365222,Rajajinagar,Bangalore,Green Chilly,300.0,4.3,100,"Chinese,North Indian,Indian",Malleshwaram,12
365297,Gariahat,Kolkata,Roastery Coffee House,750.0,4.6,500,"Continental,Pastas,Pizzas,Beverages,Desserts,Italian,American",South Kolkata,21
365324,Aundh,Pune,Mh 12 Pavbhaji,200.0,4.0,100,"Fast Food,Street Food,Snacks,Beverages,Indian",Baner,14
365354,Jodhpur Park,Kolkata,Wah! Phuchka,100.0,4.4,100,"Fast Food,Beverages,Snacks",Jadavpur,12
365431,Khairtabad,Hyderabad,Vijaya Mirchi Point,100.0,4.0,50,"Street Food,Indian,South Indian,Snacks",Somajiguda & Khairtabad,19
365525,Koti,Hyderabad,Penang,500.0,4.0,500,"Asian,Chinese,Thai",Human Tekdi,6
365593,Malkajgiri,Hyderabad,Chocolate Ideas,300.0,3.8,50,Desserts  Haleem  Home Food  Healthy Food  Fast Food  Sweets  Beverages,Mahendrahills,15
365595,Banjara Hills,Hyderabad,Gol Panipuri,500.0,2.9,80,Chaat,Banjara Hills,12
365680,Mandaveli,Chennai,Kaapi Zone,200.0,2.9,80,"Snacks,Beverages,Chinese",Mylapore,10
365769,Jodhpur Park,Kolkata,Steam In Mugs,300.0,3.6,20,"Continental,Chinese,Desserts",Jadavpur,13
365818,Santacruz East,Mumbai,The Brooklyn Creamery - Healthy Ice Cream,200.0,4.4,20,"Desserts,Ice Cream,Healthy Food",Kalina,41
365960,Baguihati,Kolkata,Nirmal Food Plaza,250.0,4.1,1000,"South Indian,Indian,Chinese,Snacks",Lake Town,17
366015,Rohini,Delhi,Jd Meals,200.0,3.7,20,"Indian,Thalis,Combo,Beverages",Rohini,8
366043,Koyambedu,Chennai,Keerthana Food Center,200.0,2.9,80,"Biryani,Chinese,Indian",Koyambedu,21
366098,Kurla,Mumbai,Jeden The Cake Expert,300.0,4.5,20,"Bakery,Desserts",Scruz Bandra East,21
366251,Andheri East,Mumbai,The Blue Tiffin,300.0,4.5,20,North Indian,Marol Sakinaka,15
366304,Shukrawar Peth,Pune,Hotel Aasra Biryani House,300.0,2.9,80,Indian,Swargate,25
366441,Teynampet,Chennai,Krunchees,300.0,2.9,80,"Chinese,Biryani,Chaat,Beverages",Alwarpet,9
366566,Padmarao Nagar,Hyderabad,Saptami Grand - Udupi Veg Restaurant,200.0,4.3,100,"South Indian,Chinese,Desserts",Nallakunta & Vidyanagar,36
366571,Kasba,Kolkata,Fusion Of China,200.0,4.2,20,"Chinese,Combo",Ruby Area,15
366583,Gariahat,Kolkata,Tinni'S Kitchen,200.0,4.2,100,"Indian,Thalis,Beverages",South Kolkata,15
366598,Maharshi Nagar,Pune,Atithi Restaurant,500.0,2.9,80,"North Indian,Punjabi",Bibwewadi,17
366698,Shivajinagar,Pune,Kwality Family Resto Bar,500.0,4.2,20,"North Indian,Punjabi,Snacks",Shivaji Nagar,24
366706,Sion,Mumbai,Foodcosta,350.0,2.9,80,"Continental,Italian,Pizzas,South Indian,Beverages,Snacks",Sion East,9
366707,Ghatkopar West,Mumbai,Taj Darbar Indian And  Chinese Restaurant,199.0,3.7,20,Indian  North Indian  Tandoor  Mughlai  Desserts,Ghatkopar Vikhroli,41
366828,Punjagutta,Hyderabad,Delhi Mithaiwala,250.0,4.4,500,Sweets  Desserts  Chaat  Snacks  Bakery,Ameerpet,16
366834,Himayatnagar,Hyderabad,Mohammedia Shawarma,300.0,3.8,100,"Arabian,Lebanese,Street Food",Himayath Nagar,19
366927,Kurla,Mumbai,Taj King Shawarma,200.0,4.1,100,Indian,Kurla,17
366947,Pathar Gatti,Hyderabad,Deluxe Marhaba,300.0,3.0,20,"Arabian,Biryani,Chinese",Charminar,14
366976,Koregaon Park,Pune,The Cheesy Crust,500.0,2.9,80,"Combo,Pizzas,Pastas",Kalyani Nagar,16
367017,Ejipura,Bangalore,Hokart - Darjeeling Momos,150.0,2.9,80,"Fast Food,Street Food,Snacks,Chinese",Koramangala,25
367042,Khar West,Mumbai,Nityam Food Court,300.0,4.3,100,Snacks  South Indian  Chaat  Chinese  Indian  Tandoor,Bandra West,17
367108,Villivakkam,Chennai,Csoning Shawarmas,200.0,2.9,80,Fast Food,Nungambakkam,17
367127,Jayanagar,Bangalore,Jaynagar Thindi Mane,200.0,2.9,80,"South Indian,North Indian,Chinese,Beverages,Chaat",Jayanagar,20
367297,Tiruvalleeswarar Nagar,Chennai,Monkey Bar,1400.0,2.9,80,"North Indian,American,European,Asian",Vr Chennai Clock Tower Street,10
367381,Dilsukhnagar,Hyderabad,Monginis,500.0,3.8,20,"Bakery,Desserts,Snacks",Kothapet & Dilsukhnagar,8
367543,Baner,Pune,Keventers Ice Cream,300.0,3.9,20,"Beverages,Ice Cream,Desserts",Wanaworie,19
367602,Banjara Hills,Hyderabad,Ciro'S Pizzeria,1000.0,3.9,100,"Pizzas,Italian,Continental,American,Desserts",Khairatabad,15
367704,Narayanguda,Hyderabad,1441 Pizzeria,400.0,4.1,500,"Italian,Pizzas,Pastas,Desserts,Beverages",Himayath Nagar,13
367733,Chembur,Mumbai,Jeden The Cake Expert,300.0,4.2,100,"Desserts,Bakery,Juices",Scruz Bandra East,21
367760,Ramgopalpet,Hyderabad,New Sharma Chat House,150.0,4.2,50,Chaat  Snacks  Beverages,Begumpet,21
367769,Chintal,Hyderabad,Lucky Restaurant,300.0,4.0,10000,"Biryani,Tandoor,Chinese,North Indian,Desserts,Kebabs,Mughlai",Banjara Hills,16
367793,Kothrud,Pune,Sukhi De Parathe,150.0,2.9,80,"North Indian,Chinese,Combo",Kothrud,16
367938,Kavadiguda,Hyderabad,Nice Tiffins,200.0,4.1,20,South Indian,Nallakunta & Vidyanagar,12
367946,Ballygunge,Kolkata,The Magical Place,300.0,2.9,80,"Indian,Chinese",Central Kolkata,17
367965,Lake Gardens,Kolkata,Swade Bengali,300.0,2.9,80,"Thalis,Biryani,Bengali,Snacks",Jadavpur,13
368003,Jodhpur Village,Ahmedabad,Rajshree Sandwich,200.0,2.9,80,Fast Food,Prahlad Nagar,17
368032,Shyam Bazar,Kolkata,Chowman,700.0,4.4,1000,"Asian,Chinese,Thai,Pan-Asian",Burrabazar,7
368072,Nungambakkam,Chennai,Kev'S Abra'Kebab'Ra - The Kebab Shack,350.0,4.4,20,"Kebabs,Chinese,Tandoor,Grill",Nungambakkam,37
368251,Kalighat,Kolkata,Sir Oven O Bake,400.0,2.9,80,Pizzas,South Kolkata,15
368307,Kachiguda,Hyderabad,New Handi Biryani,200.0,3.9,20,"Chinese,Biryani,Kebabs,South Indian,Beverages",Himayath Nagar,17
368427,Malleshwaram,Bangalore,Btr - Bhatinda Tiffin Room,250.0,4.1,100,"North Indian,Thalis,Punjabi,Combo",Malleshwaram,26
368434,Ameerpet,Hyderabad,Sai Ganesh Tiffins,50.0,4.0,100,Street Food  South Indian,Ameerpet,18
368565,Kodambakkam,Chennai,Stone Age Bbq'S,450.0,2.9,80,"Indian,Chinese,Tandoor",Kodambakkam,15
368576,Banashankari,Bangalore,Chinese Trail,350.0,3.3,20,"Chinese,Thai,Seafood,Asian,Combo,Healthy Food,Beverages",Srinivasnagar Circle,13
368585,Himayatnagar,Hyderabad,Burger Bros,200.0,4.0,100,Snacks,Chikkadpally,11
368651,T. Nagar,Chennai,The Tap House,400.0,2.9,80,"Chinese,Continental,Tandoor",T Nagar,13
368721,Khar West,Mumbai,Rhino Rolls - Mighty Big,300.0,4.0,20,Fast Food  Snacks  Indian  Beverages,Bandra West,24
368887,Wallace Garden,Chennai,Coffee? Since 1999,600.0,4.7,100,"Beverages,Continental,Italian,Desserts",Royapettah,18
368898,Beleghata,Kolkata,Foodland,500.0,2.9,80,"Indian,Tandoor,Kebabs,Biryani,Chinese,Salads,Beverages",Burrabazar,8
368923,Belgachia,Kolkata,Grill Ghar,200.0,2.9,80,Chinese,Lake Town,10
368949,Lake Town,Kolkata,Krishna Food,200.0,2.9,80,Paan  Sweets  Fast Food,Lake Town,12
368980,Koregaon Park,Pune,Yummy Chinese Cafe,280.0,2.9,80,Chinese,Kalyani Nagar,18
369003,Maharshi Nagar,Pune,Manali Cool Club,300.0,2.9,80,Beverages,Swargate,16
369008,Camp,Pune,Venky'S Chicken Xperience,400.0,2.9,80,"Chinese,Mughlai,Fast Food,Beverages",Bibwewadi,25
369058,Chembur,Mumbai,Toshin Chocolatier Patissier,1000.0,2.9,80,"Desserts,Ice Cream",Kurla,28
369079,Saki Naka,Mumbai,Indo Chinese Korner,800.0,2.9,80,"Indian,Tandoor,Pastas,Asian,Desserts",Sakinaka Junction,19
369124,Perambur,Chennai,Cake Feast,300.0,4.4,100,"Desserts,Bakery",Kolathur,10
369125,Perambur,Chennai,Metro Cakes,300.0,4.5,20,Desserts,Kolathur,11
369152,Moosarambagh,Hyderabad,Pista House Bakery & Restaurant,300.0,4.1,1000,"North Indian,Biryani,Tandoor,Chinese",Kothapet & Dilsukhnagar,31
369174,Rajouri Garden,Delhi,Tamba,400.0,4.0,100,"North Indian,Mughlai,Biryani,Kebabs,Desserts",Najafgarh Rd,5
369202,Indiranagar,Bangalore,Rumi,500.0,4.0,100,"Indian,North Indian,Awadhi,Mughlai,Kebabs,Biryani",Indiranagar,4
369224,Gariahat,Kolkata,Uns Cafe & Dining,200.0,4.5,20,"Indian,Bengali,Kebabs,Snacks,Combo",South Kolkata,17
369228,Paschim Vihar,Delhi,Brown Munde,300.0,4.3,100,"Chinese,Italian,Snacks,Fast Food",Paschim Vihar,11
369270,Guttahalli,Bangalore,Shreyas Non Veg,400.0,2.9,80,Indian,Malleshwaram,15
369448,Gandhi Nagar,Chennai,Atithi Restaurant,250.0,4.1,100,"Indian,Bengali",Nungambakkam,17
369497,Santacruz East,Mumbai,Grill And Chill,200.0,4.4,20,"Fast Food,Snacks,Beverages,Juices,Chaat,Pizzas,Continental",Scruz Bandra East,15
369509,New Nallakunta,Hyderabad,Kung Pao Kitchen,300.0,4.1,100,Chinese,Himayath Nagar,16
369520,Sima Nagar,Surat,Chotiwala Restuarant,200.0,2.9,80,Indian,Rander,20
369534,New Nallakunta,Hyderabad,Jai Bhavani Spicy Hot Fast Food Centre,100.0,3.8,100,"Street Food,Indian,Chinese",Chikkadpally,38
369642,Jayanagar,Bangalore,Basaveshwar Khanavali,300.0,4.2,100,Indian,Jayanagar,21
369743,Kilpauk,Chennai,Fusion Kitchen,300.0,4.3,100,"Chinese,Beverages",Annanagar,14
369795,Cox Town,Bangalore,Snack A Way By Itc Master Chef,450.0,4.0,20,"Fast Food,Mughlai,Lebanese,Chaat,Snacks,Desserts",Gate 4 Jeevanahalli Main Rd,30
369949,Toli Chowki,Hyderabad,Arabesq - Kunafa & Shawarma,200.0,3.7,50,"Arabian,Lebanese,Beverages,Juices",Mehdipatnam,27
369953,Huda Complex,Hyderabad,Burger Eat'S,300.0,2.9,80,"Snacks,Biryani,Fast Food",Kothapet & Dilsukhnagar,12
